Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1752171915306740,0xA9,false,Rx,0,8,0xF7,0x0E,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171915306934,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x5B,0x8E,
1752171915307095,0x130,false,Rx,0,5,0x45,0x43,0x21,0x8F,0xBA,,,
1752171915308057,0x1B5,false,Rx,0,6,0x00,0xFF,0x02,0x00,0x08,0xFF,,
1752171915310853,0x1D0,false,Rx,0,8,0x3C,0x76,0x6D,0xC3,0x9C,0x9E,0xCD,0x82
1752171915313518,0x2F6,false,Rx,0,2,0x54,0xF5,,,,,,
1752171915314624,0xB6,false,Rx,0,5,0x09,0x09,0x80,0x00,0xC8,,,
1752171915314844,0xC4,false,Rx,0,7,0x3A,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752171915315182,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752171915315422,0x19E,false,Rx,0,8,0x00,0xE0,0x6F,0xFC,0xFE,0x00,0x00,0xEB
1752171915315647,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xC0,0x00,0x18,0x90,0x8B
1752171915315865,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x68,0x00,0x00,0x04
1752171915316087,0x1A6,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0xF0,0xF2
1752171915316298,0xA8,false,Rx,0,8,0xFD,0x00,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171915316526,0xA9,false,Rx,0,8,0xE9,0x00,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171915316761,0xAA,false,Rx,0,8,0x5A,0x50,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171915316922,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x4D,0x80,
1752171915324718,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x1C,0xFF,0xFF,0xF1,
1752171915326138,0xAA,false,Rx,0,8,0x5B,0x51,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171915326379,0xA8,false,Rx,0,8,0xFE,0x01,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171915326692,0xA9,false,Rx,0,8,0xEA,0x01,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171915326891,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x4E,0x81,
1752171915334599,0xB6,false,Rx,0,5,0x0A,0x0A,0x80,0x00,0xC8,,,
1752171915334829,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x1C,0xFF,0xFF,0xF1,
1752171915335003,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752171915335242,0x19E,false,Rx,0,8,0x00,0xE0,0x7F,0xFC,0xFE,0x00,0x00,0xFB
1752171915335467,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x18,0xA0,0x8B
1752171915335809,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x68,0x00,0x00,0x04
1752171915336278,0xAA,false,Rx,0,8,0x5C,0x52,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171915336517,0xA8,false,Rx,0,8,0xFF,0x02,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171915336735,0xA9,false,Rx,0,8,0xEB,0x02,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171915336928,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x4F,0x82,
1752171915337201,0x497,false,Rx,0,8,0x29,0x42,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
1752171915341905,0x335,false,Rx,0,8,0x00,0x3C,0x0F,0x00,0x00,0x9B,0x00,0x00
1752171915344623,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752171915346221,0xAA,false,Rx,0,8,0x5D,0x53,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171915346427,0xA8,false,Rx,0,8,0x00,0x03,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171915346665,0xA9,false,Rx,0,8,0xEC,0x03,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171915346871,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x50,0x83,
1752171915347137,0x1B4,false,Rx,0,8,0x00,0xD0,0xE2,0xFB,0x04,0x32,0xFE,0x9A
1752171915354575,0xB6,false,Rx,0,5,0x0B,0x0B,0x80,0x00,0xC8,,,
1752171915354799,0xC4,false,Rx,0,7,0x3A,0xFE,0xFC,0x00,0x00,0xFF,0xF1,
1752171915355078,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1752171915355294,0x19E,false,Rx,0,8,0x00,0xE0,0x7F,0xFC,0xFE,0x00,0x00,0xFB
1752171915355558,0x1A0,false,Rx,0,8,0x00,0x80,0x00,0xB0,0x00,0x14,0xB0,0x97
1752171915355744,0x2B2,false,Rx,0,8,0x00,0x00,0x00,0x00,0x58,0x00,0x00,0x04
1752171915355872,0xC8,false,Rx,0,6,0x3C,0xFE,0xAC,0x4B,0x00,0xAC,,
1752171915356163,0xAA,false,Rx,0,8,0x5E,0x54,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171915356413,0xA8,false,Rx,0,8,0x02,0x04,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171915356742,0xA9,false,Rx,0,8,0xED,0x04,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171915356938,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x51,0x84,
1752171915364637,0xC4,false,Rx,0,7,0x37,0xFE,0xFC,0x1C,0xFF,0xFF,0xF1,
1752171915364757,0x1D6,false,Rx,0,2,0xFF,0xF3,,,,,,
1752171915366217,0xAA,false,Rx,0,8,0x5F,0x55,0x07,0x00,0xB8,0x0B,0x94,0x00
1752171915366451,0xA8,false,Rx,0,8,0x03,0x05,0x21,0xE0,0x21,0x1F,0x0F,0x04
1752171915366740,0xA9,false,Rx,0,8,0xEE,0x05,0x79,0xDF,0x1D,0xC7,0xE0,0x21
1752171915366936,0xBA,false,Rx,0,7,0x03,0xFF,0x0F,0x00,0x00,0x52,0x85,
1752171915374725,0xB6,false,Rx,0,5,0x0C,0x0C,0x80,0x00,0xC8,,,
1752171915374978,0xC4,false,Rx,0,7,0x3A,0xFE,0xFC,0x1C,0xFF,0xFF,0xF1,
1752171915375203,0xCE,false,Rx,0,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
